|created_at|id|id_str|full_text|truncated|display_text_range|entities|metadata|source|in_reply_to_status_id|in_reply_to_status_id_str|in_reply_to_user_id|in_reply_to_user_id_str|in_reply_to_screen_name|user|geo|coordinates|place|contributors|retweeted_status|is_quote_status|retweet_count|favorite_count|favorited|retweeted|lang|extended_entities|possibly_sensitive|quoted_status_id|quoted_status_id_str|quoted_status
0|Tue May 11 06:35:40 +0000 2021|1392005467275153408|1392005467275153408|RT @kedeleon: Si tienes los recursos suficientes para haberte vacunado fuera de Panamá, por qué no vuelves a hacer lo mismo con tu segunda…|False|[0, 139]|{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kedeleon', 'name': 'Kari Elizabeth', 'id': 920096354, 'id_str': '920096354', 'indices': [3, 12]}], 'urls': []}|{'iso_language_code': 'es', 'result_type': 'recent'}|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"||||||{'id': 228416260, 'id_str': '228416260', 'name': 'no más corrupción!!!', 'screen_name': 'Guayamuri8', 'location': 'Wonderland', 'description': 'hasta cuándo dejamos que abusen del pueblo!!!!', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 102, 'friends_count': 250, 'listed_count': 1, 'created_at': 'Sun Dec 19 17:14:54 +0000 2010', 'favourites_count': 900, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2231, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1333927321145925637/LTsTYgFV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1333927321145925637/LTsTYgFV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/228416260/1364660307', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}|||||"{'created_at': 'Mon May 10 13:53:26 +0000 2021', 'id': 1391753246528753667, 'id_str': '1391753246528753667', 'full_text': 'Si tienes los recursos suficientes para haberte vacunado fuera de Panamá, por qué no vuelves a hacer lo mismo con tu segunda vacuna? Por qué el Estado debe ahora saltarse las fases para meterte a ti? Falta de respeto y consideración, y ya para eso vacunen a lo loco, total...', 'truncated': False, 'display_text_range': [0, 275], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 920096354, 'id_str': '920096354', 'name': 'Kari Elizabeth', 'screen_name': 'kedeleon', 'location': 'Panama', 'description': 'Abogada|Viajera |Arte| Sports Fan|Nature and dachshundlover|Melómana|Ceratiana|Catadora de sancocho|Pollerologa  #ComoUnReyConvénceme', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 5293, 'friends_count': 1135, 'listed_count': 17, 'created_at': 'Fri Nov 02 00:31:53 +0000 2012', 'favourites_count': 120522, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 93708, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1281036732574597121/JQGU3h-p_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1281036732574597121/JQGU3h-p_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/920096354/1409907919', 'profile_link_color': '9266CC', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 226, 'favorite_count': 822, 'favorited': False, 'retweeted': False, 'lang': 'es'}"|False|226|0|False|False|es|||||
1|Tue May 11 06:35:32 +0000 2021|1392005433376845824|1392005433376845824|RT @ALEPHBIO: 🔹Alejandro Gertz Manero, Fiscal General de la República (FGR) aparece vinculado a la compañía offshore Jano Ltd. (empresa fan…|False|[0, 140]|{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ALEPHBIO', 'name': 'Oscar', 'id': 79038217, 'id_str': '79038217', 'indices': [3, 12]}], 'urls': []}|{'iso_language_code': 'es', 'result_type': 'recent'}|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"||||||"{'id': 193485052, 'id_str': '193485052', 'name': 'Rulo', 'screen_name': 'raulariasmtz', 'location': 'Toluca', 'description': ""#LES\n\nPain is gonna last one minute; one hour, one day. Even a year... But ain't gonna last forever.\n\nOne day at a time."", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1035, 'friends_count': 654, 'listed_count': 13, 'created_at': 'Tue Sep 21 23:03:57 +0000 2010', 'favourites_count': 367976, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 117679, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1381822251444666368/6cEriGrx_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1381822251444666368/6cEriGrx_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/193485052/1601921199', 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}"|||||"{'created_at': 'Tue May 11 03:07:19 +0000 2021', 'id': 1391953035291680770, 'id_str': '1391953035291680770', 'full_text': '🔹Alejandro Gertz Manero, Fiscal General de la República (FGR) aparece vinculado a la compañía offshore Jano Ltd. (empresa fantasma) teniendo como paraíso fiscal las Islas Caimán, de acuerdo a la base de datos: Panamá Papers del ICIJ. https://t.co/OiZNDn9k8p', 'truncated': False, 'display_text_range': [0, 233], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1391952244363436032, 'id_str': '1391952244363436032', 'indices': [234, 257], 'media_url': 'http://pbs.twimg.com/media/E1E1MP2XIAAOVVf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1E1MP2XIAAOVVf.jpg', 'url': 'https://t.co/OiZNDn9k8p', 'display_url': 'pic.twitter.com/OiZNDn9k8p', 'expanded_url': 'https://twitter.com/ALEPHBIO/status/1391953035291680770/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 640, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 425, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 640, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1391952244363436032, 'id_str': '1391952244363436032', 'indices': [234, 257], 'media_url': 'http://pbs.twimg.com/media/E1E1MP2XIAAOVVf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E1E1MP2XIAAOVVf.jpg', 'url': 'https://t.co/OiZNDn9k8p', 'display_url': 'pic.twitter.com/OiZNDn9k8p', 'expanded_url': 'https://twitter.com/ALEPHBIO/status/1391953035291680770/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1024, 'h': 640, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 425, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 640, 'resize': 'fit'}}}, {'id': 1391952258389184513, 'id_str': '1391952258389184513', 'indices': [234, 257], 'media_url': 'http://pbs.twimg.com/media/E1E1NEGXEAEOSUW.png', 'media_url_https': 'https://pbs.twimg.com/media/E1E1NEGXEAEOSUW.png', 'url': 'https://t.co/OiZNDn9k8p', 'display_url': 'pic.twitter.com/OiZNDn9k8p', 'expanded_url': 'https://twitter.com/ALEPHBIO/status/1391953035291680770/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1241, 'h': 770, 'resize': 'fit'}, 'small': {'w': 680, 'h': 422, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 745, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 79038217, 'id_str': '79038217', 'name': 'Oscar', 'screen_name': 'ALEPHBIO', 'location': 'Estados Unidos Mexicanos', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 7166, 'friends_count': 273, 'listed_count': 34, 'created_at': 'Thu Oct 01 23:46:10 +0000 2009', 'favourites_count': 12803, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 26858, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1126114186738720769/I7qY81Eo_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1126114186738720769/I7qY81Eo_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/79038217/1557188771', 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '009999', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 273, 'favorite_count': 323, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'es'}"|False|273|0|False|False|es|||||
2|Tue May 11 06:35:28 +0000 2021|1392005418721939456|1392005418721939456|"RT @Mayer: Cuesta más caro enviar un paquete de Chiriquí a Panamá que de Miami a Panamá.

Y luego dicen que Amazon es el problema..."|False|[0, 132]|{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Mayer', 'name': 'Mayer Mizrachi', 'id': 272456454, 'id_str': '272456454', 'indices': [3, 9]}], 'urls': []}|{'iso_language_code': 'es', 'result_type': 'recent'}|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"||||||{'id': 228416260, 'id_str': '228416260', 'name': 'no más corrupción!!!', 'screen_name': 'Guayamuri8', 'location': 'Wonderland', 'description': 'hasta cuándo dejamos que abusen del pueblo!!!!', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 102, 'friends_count': 250, 'listed_count': 1, 'created_at': 'Sun Dec 19 17:14:54 +0000 2010', 'favourites_count': 900, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2231, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1333927321145925637/LTsTYgFV_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1333927321145925637/LTsTYgFV_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/228416260/1364660307', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}|||||"{'created_at': 'Mon May 10 18:31:47 +0000 2021', 'id': 1391823297332105223, 'id_str': '1391823297332105223', 'full_text': 'Cuesta más caro enviar un paquete de Chiriquí a Panamá que de Miami a Panamá.\n\nY luego dicen que Amazon es el problema...', 'truncated': False, 'display_text_range': [0, 121], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 272456454, 'id_str': '272456454', 'name': 'Mayer Mizrachi', 'screen_name': 'Mayer', 'location': 'Panama', 'description': 'Cereal killer🥣', 'url': 'https://t.co/jmxNhUOqzQ', 'entities': {'url': {'urls': [{'url': 'https://t.co/jmxNhUOqzQ', 'expanded_url': 'http://geekydrop.com', 'display_url': 'geekydrop.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 80285, 'friends_count': 430, 'listed_count': 51, 'created_at': 'Sat Mar 26 15:09:08 +0000 2011', 'favourites_count': 12855, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 9234, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1355695894805491714/btBMogX2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1355695894805491714/btBMogX2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/272456454/1581623316', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 177, 'favorite_count': 1191, 'favorited': False, 'retweeted': False, 'lang': 'es'}"|False|177|0|False|False|es|||||
3|Tue May 11 06:35:01 +0000 2021|1392005305186324482|1392005305186324482|"RT @AlboranGuate: ¿Eres de México, Guatemala, Honduras, El Salvador, Costa Rica, Panamá, Colombia, Ecuador o Venezuela?

No te pierdas el s…"|False|[0, 140]|{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AlboranGuate', 'name': 'Alboran Guate', 'id': 994326132911755264, 'id_str': '994326132911755264', 'indices': [3, 16]}], 'urls': []}|{'iso_language_code': 'es', 'result_type': 'recent'}|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"||||||"{'id': 237812718, 'id_str': '237812718', 'name': 'Fariza Pokofan DC', 'screen_name': 'farizafandeMP', 'location': '', 'description': ""Une fan de @MPokora et @davidcarreira et j'aime aussi @agustingaliana - @Slimaneoff - @GIRACKENDJI\n - @LuisFonsi - @maluma - @pabloalboran - @OlivierDion ..."", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 468, 'friends_count': 3223, 'listed_count': 9, 'created_at': 'Thu Jan 13 17:57:01 +0000 2011', 'favourites_count': 8727, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 258440, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'EBEBEB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme7/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1356179914928640003/7TIPZCqj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1356179914928640003/7TIPZCqj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/237812718/1612173667', 'profile_link_color': '990000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}"|||||"{'created_at': 'Sat May 08 20:10:49 +0000 2021', 'id': 1391123445686149121, 'id_str': '1391123445686149121', 'full_text': '¿Eres de México, Guatemala, Honduras, El Salvador, Costa Rica, Panamá, Colombia, Ecuador o Venezuela?\n\nNo te pierdas el streaming del #TOURVÉRTIGO de @pabloalboran\n\n¿Cuándo?\n📆 29 de mayo\n\n¿Cómo conseguir acceso?\nIngresa a 📎https://t.co/9cwRD0cwR3 https://t.co/IepBY9uXKD', 'truncated': False, 'display_text_range': [0, 246], 'entities': {'hashtags': [{'text': 'TOURVÉRTIGO', 'indices': [134, 146]}], 'symbols': [], 'user_mentions': [{'screen_name': 'pabloalboran', 'name': 'Pablo Alborán', 'id': 119776110, 'id_str': '119776110', 'indices': [150, 163]}], 'urls': [{'url': 'https://t.co/9cwRD0cwR3', 'expanded_url': 'https://warnermusicspain.lnk.to/PabloAlboran-VertigoTour-StreamingSC', 'display_url': 'warnermusicspain.lnk.to/PabloAlboran-V…', 'indices': [223, 246]}], 'media': [{'id': 1391123443534413824, 'id_str': '1391123443534413824', 'indices': [247, 270], 'media_url': 'http://pbs.twimg.com/media/E05DZsKWQAAEAwK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E05DZsKWQAAEAwK.jpg', 'url': 'https://t.co/IepBY9uXKD', 'display_url': 'pic.twitter.com/IepBY9uXKD', 'expanded_url': 'https://twitter.com/AlboranGuate/status/1391123445686149121/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 519, 'h': 248, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 519, 'h': 248, 'resize': 'fit'}, 'small': {'w': 519, 'h': 248, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1391123443534413824, 'id_str': '1391123443534413824', 'indices': [247, 270], 'media_url': 'http://pbs.twimg.com/media/E05DZsKWQAAEAwK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E05DZsKWQAAEAwK.jpg', 'url': 'https://t.co/IepBY9uXKD', 'display_url': 'pic.twitter.com/IepBY9uXKD', 'expanded_url': 'https://twitter.com/AlboranGuate/status/1391123445686149121/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 519, 'h': 248, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 519, 'h': 248, 'resize': 'fit'}, 'small': {'w': 519, 'h': 248, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 994326132911755264, 'id_str': '994326132911755264', 'name': 'Alboran Guate', 'screen_name': 'AlboranGuate', 'location': 'Guatemala', 'description': 'Cuenta dedicada a apoyar y promocionar la música de @pabloalboran. Aquí podrás encontrar fotos, entrevistas y más! #Guatemala\n\nCuenta Fan', 'url': 'https://t.co/MUAEj0NZsB', 'entities': {'url': {'urls': [{'url': 'https://t.co/MUAEj0NZsB', 'expanded_url': 'http://instagram.com/alboranguate', 'display_url': 'instagram.com/alboranguate', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1738, 'friends_count': 114, 'listed_count': 5, 'created_at': 'Wed May 09 21:19:58 +0000 2018', 'favourites_count': 13707, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 10470, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1104795787324735488/f_p9u_Q6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1104795787324735488/f_p9u_Q6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/994326132911755264/1552238766', 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 13, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'es'}"|False|5|0|False|False|es|||||
